x1,y1,z1,phix1,phiy1,phiz1,torso_lift_joint,arm_right_1_joint,arm_right_2_joint,arm_right_3_joint,arm_right_4_joint,arm_right_5_joint,arm_right_6_joint,arm_right_7_joint
-0.21655575126365742,-0.9721404075091389,1.1454023792604302,0.6505150868020597,-0.09955438663215155,-0.7787359766210464,0.16277711080190466,-1.7894604944180328,-1.7619686824851444,-1.7236191627880035,-0.15562714462096044,0.8984573411545822,0.8492740821429985,1.1521873508507914
0.7424180318910504,0.1290649064894166,0.8038423070817785,0.7824269063710654,0.851087565644526,2.357797634135204,0.1255040317927742,-0.34713505860855864,0.1073067498025626,-1.0358924323692114,-1.070023504899667,0.2004241773171833,-0.8404776610624669,-1.5939977862116668
0.04755322187658666,-0.6545251385376603,0.6551338744781797,-0.8024367339168688,0.23864588389634595,2.1639622748439082,0.1382188729104099,0.05975334537810806,-0.02166747862888485,2.006183217606501,-1.8152745148641707,2.5875859046649694,1.1472019132901634,-1.709118250652522
-0.6111887742743304,-0.5633378333647295,1.05440002868842,0.980996296541524,0.6415906418358452,-1.9867207369353033,0.20125346670507047,-1.2719337261051145,-2.1480524720361123,-0.20943631444601143,0.32345423019557384,0.11677428747779443,0.4067925301874231,-0.2833550136622508
0.5867582207332338,-0.7013234142386459,0.5856903394665441,-2.2981154471219725,0.719665658587815,-3.0941068331144823,0.05790880846555327,0.11272361945978382,-0.18577945448283728,0.6635665330095933,-1.901465060383495,2.7936186992378595,-1.3766039464284985,-1.1800866264304615
0.31164141047970667,-0.45458841144879847,0.82562006100582,-2.2779066013438665,0.34939718091354033,-0.8912547314872583,0.20651451234561727,-0.7619330510327602,-1.4688105728503125,1.5422738715201478,-2.0047930475174796,2.3658777439158727,2.3608683379054334,1.183657925452258
0.715797447092454,-0.6429371421850562,0.8796672483214762,2.586869591198142,-1.1929092424255712,0.4159618098621941,0.04278132570551681,-3.083229478300707,-1.1671676319824877,-1.459630656572809,-1.2308518031295521,2.105412599822853,-1.4341042575243996,1.4291907253132032
0.41574809708058436,-0.4823230948218181,0.05809762104389707,-1.9460730376786417,0.03672488642939734,2.1314302542078005,0.05127079120924376,-3.2528541976111236,0.37898912840699595,0.6034776293341355,-0.2104669577878721,1.7851701419019148,1.6709604785538668,-1.9933840654075798
0.6664342886880653,-0.11769111870047744,0.5001045971459658,2.917479738049327,0.9466858890340117,-0.3687605457965377,0.11052563114207456,-1.8448036450309697,0.21257618137121437,1.2510572063199832,-0.8421794209990277,0.9205562518800596,2.635426930487153,0.7501645421756999
0.39960719288568186,0.07774130540694701,1.2658257149184993,-0.5827908453764676,-1.4492329108361144,-1.6991764983320472,0.17878627330814167,-2.411849230652821,-2.088754527204408,2.038516656401153,-1.8748840495434143,-1.0135298686958158,-0.4749348329992813,-1.9605952260665243
0.7497648719670335,-0.12164875525335972,1.1398201554082559,-0.7911994683010724,0.9394117069193286,-0.21971136067455843,0.12074466151449584,-3.996235668490392,-2.098533654727179,-0.6860489389320423,-2.12950089188262,-0.4620877439007387,1.5151176178846102,0.8986011518534465
0.7955851762916619,-0.01785661404481187,0.5226798511414141,-0.9759609928999065,1.1944989366064402,-0.10414651366806105,0.02995700366958237,-0.7981493786967482,-0.6248335181154809,-0.42354647660511197,-1.8880427284894956,2.762579556732986,0.14335529831787497,0.7854700687468804
0.7540689747624321,-0.7812146333999841,0.4977567608371464,2.4436615797812817,1.2335157296439812,0.8554928750464812,0.16008047836123654,-3.243218880787217,-0.020540961487781395,1.55847654359219,0.4757737287426559,0.31245271173245653,0.7088908716016515,-1.1462671437475453
0.9118399875760823,-0.417778269196893,1.3688384310911847,0.46984011520543784,-0.5841792895858567,2.204908973039138,0.2970660469767341,-3.437818724800397,-0.5318599012997245,0.8890856772785933,0.7126539182219339,1.5156209553306348,-0.4363935657036544,0.531332595403889
0.24973585740596912,-0.7610563521137155,1.3894463173641676,-1.324918936621871,-0.4557134375786084,2.3829254238628934,0.16449546724478148,-2.69211231428949,-1.5202948030437238,-1.3049382814944663,0.10057161540575235,-0.6671138635815789,-1.1413296430865385,-1.4672765920624264
0.7844494511355118,0.14600218302240864,1.182663748026958,-1.1201047721157091,-0.29959534084602124,-0.6178038310521448,0.2865947251286392,-0.004026699568200343,0.44367997444611085,-1.3857119573565697,-1.508598199536096,1.7216777183533358,-0.29318207808464347,1.017604505163637
0.40283727941312586,-0.7779138227421835,0.47220866659611027,-0.9557970634151163,-0.2727683131807592,-2.82413922947334,0.05440487659792517,-3.5926788790274147,0.009491506125042015,-0.49468483564330856,-1.5255199251024594,1.3046506600967378,1.640089115197668,-1.105952211165926
0.395683779982792,-0.1237335849037251,1.1702061087579583,3.120520152989838,0.40101771565048705,2.773243336786111,0.08232247058024214,-2.807640242377127,-1.900050921844663,1.9812799982531697,-0.9536806495184652,2.4028131250741818,2.5539581695805396,-1.892357049455424
0.9242628852550135,-0.4755618975881929,0.3498688714534776,-2.270655887321843,-0.03255893822240097,-1.0198066791763045,0.058180078202815996,-2.11909858466477,-0.606066221913693,0.022554311271881067,-0.8562968379375377,3.2299403595920815,0.5253165145013998,-0.1243722860677905
0.8196813012138616,-0.5601135891992042,1.0661068030420728,2.161416856195414,0.9384810640474665,1.8116108830412434,0.07011603275064085,-3.1183672257232122,-1.2443460403729834,-1.6657113880453205,-0.5093774953772757,1.938136788593886,-1.2068354164192172,-0.11063836432625186
0.6324023392036648,0.2905042145602482,0.778719439599892,1.698275837686703,-0.3203045858532089,2.481501275273449,0.24782077619162365,-0.6952767921091674,0.07154582268497833,-0.9606554684133828,-1.8184383502391848,-0.1364523847723899,0.5943216815064432,-0.003523362122174832
0.4196179382113604,-0.34220388079748687,0.9124029925514437,-0.6421412247617997,0.8908835188920479,1.5059432563281352,0.29043596029162405,-0.7202758852617404,-1.1390766088043316,0.3363013192941161,-1.7464610954576132,3.1285298484429545,2.2553112849390526,1.8509875050821332
0.5572921334983838,-0.9163886989631471,1.1332818910282554,-1.3157276050628754,0.30150689806301534,-2.4537007175321457,0.31947629984834475,0.05376123292542978,0.5436523786065957,1.3279000564131296,-1.3619112866945315,0.22985743368473904,0.7768174583652128,0.24371119767533123
0.5054509637115537,-0.7201333941351101,0.45465527990315263,-2.6436551816418388,0.26994623509033017,2.7344130908344035,0.17323660998522566,-2.9961041632387646,-0.7321402679180435,-0.6278056058920094,-1.5012638538940177,-0.9923177906133348,-0.030056436062634084,0.9137252436840064
0.8763855750753341,-0.33818928023826345,0.7875997115259168,-1.964300283552908,0.8782151231371951,-0.5393617035059739,0.25324824614606284,-0.018959043800274245,0.5389545624436956,2.0880834106097077,-0.5113429082617542,-0.8511675896780452,2.033483281940903,0.4796326491621807
0.8562882384973587,0.11702441568998667,1.1229103501135054,1.1525398902365178,0.3607322848608345,2.1901952605165027,0.06016721585409926,-0.20893297699998659,0.6694867401128395,-0.839399080820985,-1.0998162880143834,0.8153107887612182,0.2347230289963136,-1.4057016444987045
0.161526647529025,-0.8170525221336834,0.6253271063397247,-1.5569316865086542,-0.0567945332006013,2.6382522327657285,0.05422141719895551,-0.1034238609332272,0.07013168414614679,1.6733812919847488,-1.761513281938741,0.22820361064779984,0.035089810522883624,0.1386095452553541
0.3146562568110223,0.18167183095991146,0.5051905275602467,1.9032965867190954,-0.5373805095847399,-2.2445439704999703,0.13311416830593298,-4.298693536651781,-0.3792288129051036,2.1710861523042073,-1.395203463481612,-0.35571576364079377,-0.9794467330649823,0.2190236943702967
0.4910499455653271,0.358129398009862,1.2393214709768146,1.6650333027181368,0.6703014197262678,-2.8495452358968887,0.20659255800666806,-3.8994031312551107,-1.3563985432380674,0.11011105843041617,0.47189083987332037,1.8226567974058703,-1.1224425046356963,0.38378281836913886
0.3996305396382568,-0.7397929378160759,0.74178221647212,1.5466584840719044,0.8281668656178651,0.39692933516845075,0.21776261972185895,-0.10428672512641324,-1.3335566105684578,0.8464458050653346,-2.0969517370396713,-0.029337382568312885,0.43354132017617886,-2.1138734626060347
0.4286413874118419,-0.0772788018538565,0.43543336024918755,-1.5820713363524217,-1.2837777277625158,0.46816925095480477,0.17865729173811337,-0.7433095655298363,-1.1217474195911858,-0.4103158923095983,-1.6636501013615992,2.097143484638157,1.7626158306300344,-1.6437562880187073
0.9426281624760301,-0.14711355974226936,0.9138742628485645,0.8197134357617162,1.176441117477872,-0.2070407496508766,0.13904765060891722,-1.4608530475131554,0.7384200017684508,-1.9762466237929202,0.6180504468190491,1.3297456270485544,1.430461053153171,-1.5874064625137208
0.49227598116989135,-0.4262968606450158,0.10712348087091574,-2.9434533344682636,0.69137152186696,-0.42605519875411924,0.13489351236257932,-1.2308757715793632,-0.39236352340137426,-1.3101634035532017,-0.4720106821223739,2.7270583141135094,1.273419769993378,-0.1513847290044642
0.9905152433053458,-0.4909625610163292,0.42516577773897135,2.1247249382488236,1.2897652418452372,1.9298051786892425,0.13921476091865348,-0.22480009077467855,0.11059042742663028,-0.24186562703990633,0.104694188773195,3.1436299718237035,0.41661959460981546,0.6077679818502532
-0.14399689959769835,-0.5858398787481409,0.5518117738141741,-2.872948172376754,-0.8718012236456869,2.670189454884228,0.23120013306368825,-0.12880644928277274,-0.8984094042549611,1.7778357962598366,-1.873973248450607,-1.00526075351112,1.5029895822803887,1.1351457830353744
1.0567759954726357,-0.4098218399295014,0.3892061612225061,2.910336663934858,1.2783235749673285,2.990676339988871,0.029956421003656364,-2.4072952251887854,-0.03147057460146652,1.3300811853459045,-0.3392254701710231,2.5719824438381953,0.19313776857472664,1.5257835780503772
0.903954495638463,-0.2784268503611015,0.7471266783796219,0.7592955021422914,0.39869443418022693,1.4014775080758333,0.17589055855897137,-1.3510535789302782,0.2164351017907391,0.39037414206708493,0.1759763585102559,0.5488295637657096,-1.3582920507731142,-1.7345727443514993
0.006894902623444429,-0.7676036006347535,0.8085266597354723,-1.0905664371609405,0.698639088162668,2.0071305796728094,0.23957292186844442,-0.9507564986415584,-1.0020969181361057,1.5675605860704502,-0.9158824041669706,1.342137315600693,-1.493905539802129,0.6181702890681027
0.2979508750816302,0.2787312309014127,1.3134654638545575,-2.7666478973977613,-0.49248615817684077,1.7311570761531174,0.266032008318943,-3.962607933405961,-2.0566368044580523,2.207302479968195,0.4618001225030101,2.730605644685495,2.458228181036551,-0.30044451837728925
0.9419132705905664,-0.007258675173925089,0.7628589779730586,1.1462639572317477,-0.2068827599892859,2.1412048917599424,0.11438424295292089,-2.8057707032918913,0.219766716314429,1.6694984031154132,-1.1958099295062894,1.3460202044700287,-0.3382187952789737,-2.014188679843279
-0.14963612341235377,0.3948934336731416,1.233373045592025,-1.6282383091864174,0.04900831941210881,1.3109730776288278,0.11532742122192953,-4.138776039514703,-2.120488754753792,-0.3225434291027668,0.5092336846784115,-0.11097392262360185,0.890883311014397,0.7936193416825229
